INSTITUTE_NAME,Latitude,Longitude,Unnamed: 3
UTTAR PANGASIA HAZRAT ALI DAKHIL MADRASAH,22.43612,90.3102808,✅ Valid
SALAMPUR AMINIA SR. FAZIL MADRASHA,22.2530256,90.3019281,✅ Valid
NALDOANI  ABDUS SALAM MADRASHA,22.4601235,90.3195545,✅ Valid
PANGASHI AL-MADINA GIRLS ALIM MADRASHA,22.4263028,90.3135281,✅ Valid
DUMKI ISLAMIA FAZIL MADRASA,22.4681796,90.3799077,✅ Valid
MURADIA ISLAMIA DAKHIL MADRASAH,22.3928501,90.3392473,✅ Valid
KARTICK PASHA DAKHIL MADRASAH,22.3607368,89.9309344,✅ Valid
CHAR GARABDI ISLAMIA DAKHIL MADRASHA,22.4330406,90.4164746,✅ Valid
DAKKHIN MURADIA  MAHILA  FAZIL  MADRASAH,23.4913024,90.4639437,✅ Valid
JAMIA E- ISLAMIA DKAHIL MADRASAH,23.6621416,90.4980166,✅ Valid
JALISHA SHAMMIMIA DAKHIL MADRASHA,22.4681796,90.3799077,✅ Valid
LABUKHALI ANGARIA DAKAHIL MADARASAH,22.4873932,90.3638294,✅ Valid
ANGARIA  SALEHEA DAKHIL MADRASAH,22.4126082,90.2186041,✅ Valid
ATHAROGASIA SIRAZIA DAKHIL MADRASH,22.096047,90.1588982,✅ Valid
UTTAR MURADIA BOSHIRIA DARUSSUNNAT FAZIL MADRASAH,22.4263766,90.5297078,✅ Valid
DAKHIN MURADIA BAITUL AMIN DAKHIL MADRASHA,22.3552099,90.3749041,✅ Valid
DUMKHI ISLAMIA GIRLS DAKHIL MADRASAH,22.4681796,90.3799077,✅ Valid
ZALISHA HAJI HASMAT BALIKA DAKHIL MADRASAH,22.4681796,90.3799077,✅ Valid
JAMLA H. ABDUL GANI DAKHIL MADRASH,22.4681796,90.3799077,✅ Valid
CHARGARABDI A.G.S. GIRLS DAKHIL MADRASAH,22.5583579,90.3566056,✅ Valid
JANATA COLLEGE,22.465775,90.3779139,✅ Valid
NASIMA KARAMOT ALI MAHILA COLLEGE,23.6415823,90.4921174,✅ Valid
BANGABANDHU JR. GIRL'S HIGH SCHOOL,22.3605625,90.3380625,✅ Valid
GOLACHIPA GOVT. MODEL HIGH SCHOOL,22.1685351,90.4090787,✅ Valid
GALAHCIPA GIRLS SECONDARY SCHOOL,22.1690827,90.4115471,✅ Valid
CHIKNI KANDI HIGH SCHOOL,22.9268192,90.0208663,✅ Valid
HARIDEBPUR SECONDARY SCHOOL,22.3477266,90.3284039,✅ Valid
AMKHOLA HAT HIGH SCHOOL,22.2412512,90.3955668,✅ Valid
NALUABAGI SECONDARY SCHOOL,22.1633734,90.4101619,✅ Valid
WEST TAFAL BARIA HIGH SCHOOL,22.07741,89.8926065,✅ Valid
BADURA HAT HIGH SCHOOL,22.2591433,90.3370947,✅ Valid
KHARIZZAMA ISHAQUE HIGH SCHOOL,22.293908,90.4316585,✅ Valid
PATABUNIA HIGH  SCHOOL,22.3250596,90.4737899,✅ Valid
BASHBARIA SECONDARY SCHOOL,22.2630468,90.4716437,✅ Valid
DAKUA SECONDARY  SCHOOL,22.3477266,90.3284039,✅ Valid
UTTAR  CHARKHALI  HIGH  SCHOOL,22.1440117,90.4071694,✅ Valid
KALAGACHIA HIGH SCHOOL,22.2920026,90.4055882,✅ Valid
PANKHALI PANZATIA HIGH SCHOOL,22.2413559,90.4384852,✅ Valid
CHAR CHANDRAIL AMZAD HOSSEN HIGH SCHOOL,22.2211211,90.4076388,✅ Valid
UTTAR AMKHOLA HIGH SCHOOL,22.2821039,90.3901118,✅ Valid
CHALITABUNIA MAMATAZ UDDIN HIGH SCHOOL,22.431573,90.3113734,✅ Valid
MADHYA HARIDEBPUR  SECONDARY SCHOOL,22.2553953,90.4189067,✅ Valid
GOLKHALI HIGH SCHOOL,22.1597971,90.3635798,✅ Valid
B.P.C SECONDARY SCHOOL,22.4753378,90.4824184,✅ Valid
ATKHALI SECONDARY SCHOOL,22.1999999,90.4500001,✅ Valid
KALYN KALAS BEGUM ROKAEYA GIRLS HIGH SCHOOL,24.3707344,89.2383533,✅ Valid
CHAR MONTAZ A. SATTAR HIGH SCHOOL,23.7173432,90.4984993,✅ Valid
PARDAKUA SECONDARY SCHOOL,22.4753378,90.4824184,✅ Valid
UDAYAN SECONDARY SCHOOL,22.701637,90.370689,✅ Valid
LAMNA JUNIOR HIGH SCHOOL,22.2994097,90.4844958,✅ Valid
DHAKKIN BAURIA HIGH SCHOOL,22.1974778,90.3731942,✅ Valid
SOUTH EAST GOLKHALI HIGH SCHOOL,22.1597971,90.3635798,✅ Valid
TUNGIBARIA SECONDARY SCHOOL,22.69685,90.4707006,✅ Valid
GUABARIA AB GIRLS HIGH SCHOOL,22.3607755,90.3468346,✅ Valid
KOTKHALI JR. GIRL'S HIGH SCHOOL,22.3607755,90.3468346,✅ Valid
GABBUNIA JUNIOR  HIGH SCHOOL,22.4116138,90.3281647,✅ Valid
CHAR AMKHOLA JR GIRL'S HIGH SCHOLL,23.1725103,90.1688575,✅ Valid
CHHONKHOLA PATABUNIA (S. P) JR. HIGH SCHOOL,22.3250596,90.4737899,✅ Valid
SHUHARI HIGH SCHOOL,22.1633734,90.4101619,✅ Valid
MEM SAHEB JUNIOR SECONDARY SCHOOL,22.3728984,90.3328024,✅ Valid
GALACHIPA IDEAL SCHOOL AND COLLEGE,22.1685351,90.4090787,✅ Valid
KOAT KHALI SENIOR MADRASHA,22.3649255,90.345096,✅ Valid
LAMNA SALEHIA FAZIL MADRASHA,22.4171754,90.5585459,✅ Valid
CHALITABUNIA NESARIA  ISLAMIA FAZIL MADRASHA,22.503621,90.0957057,✅ Valid
KALIKAPUR NUREA FAZILMADRASHA,22.35837,90.341583,✅ Valid
SOUTH BALAI BUNIA DAKHIL MADRASHA,22.2236862,89.8302866,✅ Valid
BAHER  GAZALIA  SALEHIA  DAKHIL MADRASHA,22.2125529,90.420054,✅ Valid
ESADI NESARIA DAKHIL MADRASHA,22.2248632,90.4547503,✅ Valid
KALYAN KALASH NASARIA ALIM MADRASHA,24.8956652,89.3692518,✅ Valid
CHOTO BAISDIA ISLAMIA DAKHIL MADRASHA,22.3587724,90.3453112,✅ Valid
RANGABALI NESARIA DAKHIL MADRASHA,24.6360675,89.9566892,✅ Valid
KALARAZAHAT HOSSAINIA FAZIL MADRASHA,22.4499408,89.8528415,✅ Valid
BOALIA  SALEHIA  DAKHIL  MADRASHA,22.5240437,90.0119708,✅ Valid
MIDDLE PAR DAKUA SALEHIA DARUS SUNNAT DAKHIL MADRASHA,24.2757838,88.7817155,✅ Valid
NORTH KAZIR HOWLA MOHSENIA DAKHIL MADRASHA,22.4681796,90.3799077,✅ Valid
RAHAM GONJ HAMIDIA DAKHIL MADRASHA,22.4681796,90.3799077,✅ Valid
SOUTH CHAR BISWAS M.ALIATIFIA DAKHIL MADRASHA,22.2236862,89.8302866,✅ Valid
UTTAR PURBA GAZALLA DAKHIL MADRASHA,22.4210198,90.2697375,✅ Valid
GALACHIPA NUTAN  JAME MASZID ATTACHED ALIM MADRASAH,22.1633734,90.4101619,✅ Valid
SHAZIR HAULA AKBARIA DHAKHIL MADRASHA,22.4126082,90.2186041,✅ Valid
ALEMABAD SALEHIA DAKHIL MADRASAH,22.4681796,90.3799077,✅ Valid
CHOTO KAZAL HOSSAINIA DAKHIL MADRASAH,22.149881,90.0976748,✅ Valid
AMLI BARIA ISLAMIA ALIM MADRASHA,22.3650436,90.4699572,✅ Valid
UTTAR PANKHALI M DAKHIL MADRASHA,22.2493851,90.434373,✅ Valid
MADDHYA PAN PATTY ISLAMIA ALIM MADRASHA,22.3751988,90.2539779,✅ Valid
CHOTO SHIBA SALEHIA DAKHIL MADRASHA,22.4126082,90.2186041,✅ Valid
GOLAKHALI  ISLAMIA  DAKHIL  MADRASHA,22.4681796,90.3799077,✅ Valid
MURAD  NAGAR  AHMADIA  DAKHIL  MADRASHA,22.1409242,90.4251433,✅ Valid
BANSHBUNIA ISLAMIA ALIM MADRASAH,23.8176674,90.3812826,✅ Valid
CHINIKANDI SALIHIA DAKHIL MADRASH,22.5240437,90.0119708,✅ Valid
MODHYA AMKHOLA DAKHIL MADRASHA,22.4126082,90.2186041,✅ Valid
DAKUA ISLAMIA DAKHIL MADRASHA,22.3928501,90.3392473,✅ Valid
JAMEYA -E-OMAR  FARUK(R)  DAKHIL MADRASHA,22.2700509,90.4246595,✅ Valid
MODDHO  PATABUNIA  GAZIA  DAKHIL  MADRASHA,23.7654616,90.5070955,✅ Valid
MANIK CHAND DAKHIL MADRASHA,23.7396066,90.4610791,✅ Valid
EAST  NALUABAGI  DAKHIL  MADRASHA,22.3650436,90.4699572,✅ Valid
RANGABALI HAMIDIA MOHILA DAKHIL MADRASHA,23.8941629,90.3809583,✅ Valid
BARA NANDH WOMEN DAKHIL MADRASHA,22.2248632,90.4547503,✅ Valid
CHAR KAJAL ISLAMIA DAKHIL MADRASHA,22.3928501,90.3392473,✅ Valid
DAKHIN CHAR AGUSTI DAKHIL MADRASHA,22.5240437,90.0119708,✅ Valid
CHOTA GABUA MAHILA DAKHIL MADRASHA,22.189443,90.3957178,✅ Valid
HAZI KERAMAT ALI COLLEGE,22.2248632,90.4547503,✅ Valid
BAKUL BARIA UNION COLLEGE,22.2248632,90.4547503,✅ Valid
KALAGACHIA S. M SAKENDER ALI CHOWDHURY DEGREE COLLEGE,22.2248632,90.4547503,✅ Valid
GALACHIPA DEGREE COLLEGE,22.1633734,90.4101619,✅ Valid
GALACHIPA WOMEN'S DEGREE COLLEGE,22.1633734,90.4101619,✅ Valid
KHARIZZAMA COLLEGE,22.2939014,90.4304158,✅ Valid
AMKHOLA COLLEGE,22.1633734,90.4101619,✅ Valid
KHEPUPARA GOVT. MODEL SECONDAY SCHOOL,21.9856189,90.2201339,✅ Valid
KHEPUPARA GIRLS SECONDARY SCHOOL,21.9870601,90.2253863,✅ Valid
DHANKHALI M.U.SECONDARY SCHOOL,22.138027,90.2269088,✅ Valid
DHULASAR SECONDARY SCHOOL,21.8583117,90.2371156,✅ Valid
HAZIPUR SECONDARY SCHOOL,24.8532557,89.8780128,✅ Valid
TEGACHIA HIGH SCHOOL,21.9313544,90.1995316,✅ Valid
LALUA S.K.J.B SECONDARY SCHOOL,21.9134736,90.2705978,✅ Valid
DHANKHALI S.H.ASHRAF ACADEMY,22.0333553,90.3191137,✅ Valid
PATUA AL AMIN HIGH SCHOOL,23.2218935,90.6554561,✅ Valid
PURBO MODHUKHALI SECONDARY SCHOOL,21.9300112,90.2272063,✅ Valid
PAKHIMARA PROFULLA BHOWMICK HIGH SCHOOL,21.9513197,90.179312,✅ Valid
LONDA HAFIZ UDDIN SECONDARY SCHOOL,22.0418053,90.2843269,✅ Valid
UTTOR LALUA U. C. SECONDARY HIGH SCHOOL,21.9862961,90.2953263,✅ Valid
MUSULLIABAD A.K.HIGH SCHOOL,22.1419105,90.2326106,✅ Valid
PANCH JUNIA DHANKHALI SECONDARY SCHOOL,22.3619306,90.3438287,✅ Valid
FARID GONJ SECONDARY SCHOOL,23.1330669,90.74234,✅ Valid
DALBUGONJ HIGH SCHOOL AND COLLEGE,21.8927142,90.1750956,✅ Valid
NURMOHAMMAD SECONDARY SCHOOL,22.0028699,90.1806666,✅ Valid
LALUA JANATA SECONDARY SCHOOL,22.4116138,90.3281647,✅ Valid
MAIDDAH TAIKHALI A.K.H.M SECONDARY SCHOOL,22.1999999,90.4500001,✅ Valid
CHAKA MAYA BETMOR HIGH SCHOOL,22.4116138,90.3281647,✅ Valid
UTTER PURBA PATUA SECONDARY SCHOOL,22.1015875,90.3722943,✅ Valid
CHARCHAPLI ISLAMIA SECONDARY SCHOOL,24.3193893,89.6488231,✅ Valid
SHISHU PALLI ACADAMY,22.4397074,90.2382207,✅ Valid
TULATALI HIGH SCHOOL,21.984884,90.2313452,✅ Valid
MENHAZPUR HAKKANI HIGH SCHOOL,22.3437734,90.5280184,✅ Valid
DHANKHALI GAZI A MANNAN AND HAFIZA JR. SECONDARY SCHOOL,22.4116138,90.3281647,✅ Valid
ALL HAJ ABU HANIF KHAN HIGH SCHOOL,23.7948644,90.3898606,✅ Valid
TIAKHALI K.I.ISLAM JUNIOR SECONDARY SCHOOL,22.3740762,90.3323883,✅ Valid
KHEPUPARA NESAR UDDIN FAZIL MADRASHA,21.9938226,90.2291565,✅ Valid
DAULATPUR SALEHIA ISLAMIA ALIM MADRASHA,24.0031015,88.875976,✅ Valid
EAKUB ALI TALUKDER ISLAMIA FAZIL MADRASAH,22.358831,90.3280074,✅ Valid
CHAKA MOYA  NEOWAPARA DAKHIL MADRASHA,22.3649255,90.345096,✅ Valid
MUSULLIABAD ISLAMIA ALIM MADRASHA,23.8176674,90.3812826,✅ Valid
LALUA NAYAPARA ISLAMIA DAKHIL MADRASHA,24.9825962,88.9057503,✅ Valid
NURPUR DAKHIL MADRASHA,22.358831,90.3280074,✅ Valid
MOAZZEM PUR SHALEIA ALIM MADRASHA,23.2613571,90.112627,✅ Valid
ROZOPARA DIN E- ELAHI DAKHIL MADRASAHA,23.0752299,90.7874193,✅ Valid
AKKEL PUR NURIA DAKHIL MADRSHA,24.5337034,88.8988475,✅ Valid
UTTAR MASUAKHALI HANIFI DHAKIL MADRASHA,23.6382079,90.5504795,✅ Valid
LONDA DAKHIL MADRASHA,22.3552099,90.3749041,✅ Valid
NAOBHANGA SALEHIA FAZIL MADRASAH,22.4171754,90.5585459,✅ Valid
MOSTOFAPUR SAMSUNNAHAR BALIKA DAKHIL MADRASHA,22.4813402,90.5176194,✅ Valid
PURBO MODHU KHALI SALAHIA DAKHIL MADRASHA,22.2670808,90.2981634,✅ Valid
NISAN BARIA S.M.F.K. DAKHIL MADRASHA,22.3607368,89.9309344,✅ Valid
BADURTALI ISLAMIA GIRLS DAKHIL MADRASHA,22.4681796,90.3799077,✅ Valid
SULTAN GONJ ALIM  MADRASHA,22.2248632,90.4547503,✅ Valid
BANATI PARA ALHAZ ABDUL HALIM KHAN DAKHIL MADRASHA,21.9579478,90.2948797,✅ Valid
CHOTO BALIATOLI M.M.A DAKHIL MADRASHA,23.8941629,90.3809583,✅ Valid
ARAMGANJ ALIGANJ DARUL ISLAM DAKHIL MADRASHA,21.9456897,90.2191875,✅ Valid
UMIDPUR ISLAMIA DAKHIL MADRASHA,24.9825962,88.9057503,✅ Valid
DHANKHALI GIRLS DAKHIL MADRASHA,22.3019375,90.1511875,✅ Valid
GAZI PARA DAKHIL MADRASHA,22.3649255,90.345096,✅ Valid
YOUSUF PUR GIRLS DAKHIL MADRASHA,22.8986269,91.1442703,✅ Valid
TARIKATA DAKHIL MADRASHA,22.096047,90.1588982,✅ Valid
MUKTIJHODDHA MEMORIAL COLLEGE,22.358831,90.3280074,✅ Valid
KALAPARA MOHILA COLLEGE,21.9848767,90.2315018,✅ Valid
MOZAHAR UDDIN BISWAS DEGREE COLLEGE,21.9787275,90.2337545,✅ Valid
DHANKHALI DEGREE COLLEGE,22.0633249,90.3197932,✅ Valid
ALHAJ ZALAL UDDIN COLLEGE,22.358831,90.3280074,✅ Valid
COLLEGIATE JR. GIRLS SCHOOL,22.3607755,90.3468346,✅ Valid
CHOYTA SECONDARY SCHOOL,22.3572288,90.3491691,✅ Valid
KATHALTALI SECONDARY SCHOOL,22.4596862,90.2785844,✅ Valid
SREENAGOR SECONDARY SCHOOL,22.4182376,90.2183942,✅ Valid
SUBIDKHALI RAHMAN ISHAQ PILOT GOVT. SECONDARY SCHOOL,22.3614251,90.214445,✅ Valid
JHATIBUNIA M.I HIGH SCHOOL,22.400691,90.2471397,✅ Valid
DEULI POLLI MONGAL HIGH SCHOOL,23.0562538,91.0362962,✅ Valid
AMRAGACHIA HIGH SCHOOL,22.2457246,89.9134401,✅ Valid
KISMAT CHHAILABUNIA SECONDARY SCHOOL,22.3480415,90.2872428,✅ Valid
SUNDRA KALIKAPUR SECONDARY SCHOOL,22.398291,90.2564155,✅ Valid
BHIKAKHALI UNITED HIGH SCHOOL,22.4234517,90.2760021,✅ Valid
RAMPUR HIGH SCHOOL,22.8837346,90.9710061,✅ Valid
RAMPUR HIGH SCHOOL,22.8837346,90.9710061,✅ Valid
RAMPUR HIGH SCHOOL,22.8837346,90.9710061,✅ Valid
BAZITA HIGH SCHOOL,22.4116138,90.3281647,✅ Valid
SUBIDKHALI R.K BALIKA PILOT  MYDHAMIC BIDHALOY,22.3604742,90.2171926,✅ Valid
MIRZA GONJ UNION DARGHA SHARIF HIGH SCHOOL,22.361174,90.2304398,✅ Valid
KAKRABUNIA ADARSHA HIGH SCHOOL,22.3012728,90.1959598,✅ Valid
SAMABAYA SECONDARY SCHOOL,22.3363583,90.197715,✅ Valid
SULTANABAD HIGH SCHOOL,22.2694736,90.1823576,✅ Valid
ISMAIL MEMORIAL HIGH SCHOOL,22.2977124,90.1630642,✅ Valid
KALIKAPUR SALEHA KHATUN GIRLS HIGH SCHOOL,22.3607755,90.3468346,✅ Valid
GABUA JANATA SECONDARY SCHOOL,22.4116138,90.3281647,✅ Valid
KISMAT SREENAGAR ADARSHA HIGH SCHOOL,22.360739,90.3494852,✅ Valid
PURBA MIRZAGANJ S.M HIGH SCHOOL,22.36735,90.2545859,✅ Valid
MOSJID BARIA HIGH SCHOOL,22.8342036,90.1507242,✅ Valid
GHATAKER ANDUA HAZI ASHRAF ALI HIGH SCHOOL,23.7901763,90.3770735,✅ Valid
JHATIBUNIA JR. GIRLS HIGH SCHOOL,22.400691,90.2471397,✅ Valid
PASCHIM KAKRABUNIA SECONDARY GIRLS SCHOOL,22.3607755,90.3468346,✅ Valid
MONOHAR KHALI ADARSHA HIGH SCHOOL,23.7909119,89.4791555,✅ Valid
KISMATPUR GIRLS HIGH SCHOOL,22.3607755,90.3468346,✅ Valid
KUDBERCHZR ADARSAH GIRLS HIGH SCHOOL,22.3605625,90.3380625,✅ Valid
MD ABU YUSUF ALI MOLLA SECONDARY GIRLS SCHOOL CHAITA,23.9536825,90.3712085,✅ Valid
CHOYTA NESARIA FAZIL MADRASAH,22.4573571,90.2567221,✅ Valid
MIRAZGONJ YARIA ALIM MADRASAHA,23.6191081,90.5816753,✅ Valid
GAZIPURA  GIRLS DAKHIL MADRASAH,22.3019375,90.1511875,✅ Valid
BHAJNA KADOMTALA NURIA ALIM MADRASAH,22.3425186,90.2549631,✅ Valid
MANSURABAD ISLAMIA ALIM MADRASHA,22.3693615,90.2150966,✅ Valid
SUBIDKHALI DARUS SUNNAT FAZIL MADRASAH,22.276607,90.1835274,✅ Valid
UTTAR GHATAKER ANDUA SALEHIA FAZIL MADRASHA,22.3649255,90.345096,✅ Valid
PASCHIM SUBIDKHLI SALEHIA ALIM MADRASAH,22.3598836,90.1989036,✅ Valid
RAMPUR SIDDIQUA FAZIL MADRASHA,22.3693614,90.2151,✅ Valid
UTTAR CHOITA AHMADIA DAKHIL MADRASHA,22.1493539,90.331852,✅ Valid
SOUTH MAZID BARIA SALAEHEA DAKHIL MADRASAH,22.2322711,90.1866207,✅ Valid
MASZID BARIA HOSSIANIA DKAHIL MADRASAH,22.4681796,90.3799077,✅ Valid
SUBID KHALI  KHATUNA ZANNAT GIRLS DAKHIL MADRASAH,22.2236862,89.8302866,✅ Valid
PURBA ANDUA BALIKA DAKHIL MADRASAH,22.4210198,90.2697375,✅ Valid
AMRA GACHSIA ISLAMIA DKHIL MADRASAH,22.4681796,90.3799077,✅ Valid
UTTAR CHALITA  BUNIA SARAFATIA DAKHIL MADRASAH,22.1493539,90.331852,✅ Valid
ANDUA AMINIA DAKHIL MADRASAH,22.4207015,90.2502917,✅ Valid
PACHIM KALIKAPUR HOSSIAN DAKHIL MADRASAH,22.4182961,90.2671244,✅ Valid
SULTANABAD DAKHIL MADRASAH,22.2700453,90.1794862,✅ Valid
KALGASIA ASMATIA ENTAZIA DAKHIL MADRASAH,22.4046728,90.2518457,✅ Valid
KAPAL VERA DARUS SUNNAT MOHILA ALIM MADRASAH,23.7082189,90.4979552,✅ Valid
DAKHIN GABUA HAMIDA SAMSUN NAHAR DAKHIL MADRASAH,22.7522181,90.0720267,✅ Valid
KANKI RAMPUR MASUMIA DAKHIL MADRASHA,22.4681796,90.3799077,✅ Valid
MOIDA SALEHIA  DAKHIL MADRASAH,22.4126082,90.2186041,✅ Valid
ISALMABAD MOHAMMADIA DAKHIL MADRASAH,23.6900858,90.4383204,✅ Valid
BHIKAKHALI NURU MIA DAKHIL MADRASHA,22.431888,90.2784385,✅ Valid
CHATRA OLAMA MANJIL AL-AMIN DAKHIL MADRASHA,22.347131,90.1893026,✅ Valid
BAZITA SALAHIA DAKHIL MADRASHA,22.4386507,90.2426672,✅ Valid
MAJIDBARIA COLLEGE,22.2699471,90.1840752,✅ Valid
SUBIDKALI DEGREE COLLEGE,22.4149587,90.5583181,✅ Valid
SUBIDKHALI MOHILA (DEGREE) COLLEGE,22.3707999,90.21597,✅ Valid
AKHTAR HOSSIAN CHOWDHURY MEMORIAL DEGREE COLLAGE,22.4638346,90.2786788,✅ Valid
KISMARPUR DELWAR HOSAIN COLLEGE,22.3028567,90.2107093,✅ Valid
PURBA BARA BIGHAI JANATA HIGH SCHOOL,22.2833426,90.2576051,✅ Valid
CHHOTO  BEGHAI  OFFICER HAT  SECONDARY  SCHOOL,22.3138125,90.2436875,✅ Valid
PATUAKHALI GOVT.JUBILEE HIGH SCHOOL,22.3619306,90.3438287,✅ Valid
PATUAKHALI  GOVT. GIRLS  HIGH SCHOOL,22.3607755,90.3468346,✅ Valid
SREERAMPUR  SECONDARY SCHOOL,22.421137,90.36789,✅ Valid
LATIF MUNICIPAL SEMINARY,22.3583252,90.3440513,✅ Valid
SEHAKATHI SECONDARY SCHOOL,22.3238919,90.3639382,✅ Valid
TUSHKHALI HIGH SCHOOL,22.3,90.26,✅ Valid
KURIPAIKA HIGH SCHOOL,22.4181166,90.4153379,✅ Valid
MADHYA DHARANDI HIGH  SCHOOL,22.3154695,90.4137525,✅ Valid
BEGHAI HAT HIGH SCHOOL,22.3138125,90.2436875,✅ Valid
MOUKARAN HIGH SCHOOL,22.4290231,90.3455983,✅ Valid
UTTAR BADURA HIGH SCHOOL,22.2876599,90.3664989,✅ Valid
BS  SECONDARY  SCHOOL,22.345816,90.4220009,✅ Valid
PATUAKHALI ADARSA HIGH SCHOOL,22.360739,90.3494852,✅ Valid
TOWN HIGH SCHOOL,22.3572288,90.3491691,✅ Valid
DONAVAN HIGH SCHOOL,22.3468423,90.3470566,✅ Valid
ITBRIA U.C.K HIGH SCHOOL,22.3811216,90.2895454,✅ Valid
JAINKATI HIGH SCHOOL,22.3427767,90.3912625,✅ Valid
SHERE  BANGLA  GIRLS  HIGH SCHOOL,22.3605625,90.3380625,✅ Valid
SHAHID SMRITY BIDHYA NIKETON,22.3711202,90.347595,✅ Valid
KHALISHKHALI HIGH SCHOOL,22.3740762,90.3323883,✅ Valid
SOUTH BADURA HIGH SCHOOL,22.2639169,90.3649062,✅ Valid
LOHALIA NAZIRPUR HIGH SCHOOL,22.3808934,90.3756598,✅ Valid
DIBUAPUR HIGH SCHOOL,22.3477266,90.3284039,✅ Valid
BADARPUR SHAHEED SMRITI HIGH SCHOOL,22.3840823,90.3148615,✅ Valid
SOUTH KEWABUNIA SWESHA SEBAK HIGH SCHOOL,22.263015,90.2500433,✅ Valid
LOHALIA UNION HIGH SCHOOL,22.3808934,90.3756598,✅ Valid
HAZI KHALI HIGH SCHOOL,22.3147758,90.2889642,✅ Valid
MOUKORN  AJM  SEDONDARY GIRLS SCHOOL,22.3607755,90.3468346,✅ Valid
SOUTH BAZARGHONA H. A. ALI JUNIOR SCHOOL,22.3619306,90.3438287,✅ Valid
MOUKORON  ABDUL  MALEK  HIGH SCHOOL,23.6291821,90.5322255,✅ Valid
GHOPKHALI LALMIA  HIGH SCHOOL,22.4067526,90.2833281,✅ Valid
CHANDKHALI JANATA HIGH SCHOOL,22.3122072,90.4014074,✅ Valid
TITKATA JUNIOR GIRLS HIGH SCHOOL,22.3607755,90.3468346,✅ Valid
UTTAR MOUKARAN A.H.HIGH SCHOOL,22.1440117,90.4071694,✅ Valid
DARITALUK MODEL SCHOOL,22.4078962,90.3524985,✅ Valid
GHABUA JANATA HIGH SCHOOL,22.4116138,90.3281647,✅ Valid
CHALITABUNIA  JUNIOR HIGH SCHOOL,22.0353084,90.3654204,✅ Valid
ANNADA SUKUL GIRL'S JR. SCHOOL,22.3607755,90.3468346,✅ Valid
ABDUL AZIZ MOLLA  HIGH SCHOOL,24.4671617,90.7086672,✅ Valid
AULIAPUR SABINA AKTER HIGH SCHOOL,22.2877367,90.3428534,✅ Valid
GOLBUNIA GIRLS HIGH SCHOOL,22.3607755,90.3468346,✅ Valid
ABDUL HAYE BIDDANIKETAN,22.3606516,90.3208769,✅ Valid
DHARANDI KAMALAPUR HIGH SCHOOL,23.7352663,90.4288203,✅ Valid
DAKHIN SEHAKATHI JUNIOR HIGH SCHOOL,22.3427767,90.3912625,✅ Valid
MIDDLE CHARMAISHADI JANATA HIGH SCHOOL,22.3122072,90.4014074,✅ Valid
PURBO HOKTULLAH HIGHSCHOOL,22.3572288,90.3491691,✅ Valid
HETALIA HIGH SCHOOL,22.3275243,90.3194595,✅ Valid
DAKHKIN DHARANDI JR. HIGH SCHOOL,22.9268192,90.0208663,✅ Valid
TITKATA  PULERHAT  HIGH SCHOOL,22.3572288,90.3491691,✅ Valid
SHARIK KHALI JUNIOR SECONDARY SCHOOL,22.3728984,90.3328024,✅ Valid
FAZLUL KARIM MOLLA  HIGH SCHOOL,22.3625849,90.4253829,✅ Valid
MIABARI MODEL HIGH SCHOOL,23.2347751,90.0745307,✅ Valid
PURBA BARA BIGHI JANATA JUNIOR GIRLS HIGH SCHOOL,22.2933909,90.2173849,✅ Valid
BADORPUR HIGH SCHOOL,22.3840823,90.3148615,✅ Valid
ITBARIA SHARIKKHALI  HIGH SCHOOL,22.7301908,90.334343,✅ Valid
DAKKHIN KEWA BUNIA DAKHIL MADRASHA,22.2236862,89.8302866,✅ Valid
MADER BUNIA ISLAMIA DAKHIL MADRASHA,23.4879852,89.5589642,✅ Valid
HAZI KHLI MUAMMADIA ALIM MADRASAH,22.3650436,90.4699572,✅ Valid
LOHALIA NAZIRPUR AL -HERA DAKHIL MADRASHA,22.3808934,90.3756598,✅ Valid
WAIZABAD MUSTAFAVIA FAZIL MADRASHA,22.3649255,90.345096,✅ Valid
PATUAKHALI WAIZIA KAMIL MADRASHA,22.3649255,90.345096,✅ Valid
PATUAKHALI NESARIA FAZIL MADRASAH,22.358831,90.3280074,✅ Valid
KALIKAPUR SALEHIA DAKHIL MADRASAH,22.4182961,90.2671244,✅ Valid
TOWN KALIKAPUR GIRLS DAKHIL MADRASHA,25.9320028,88.9704077,✅ Valid
GERAKHALI NURIA DAKHIL MADRASHA,22.3006954,90.3113278,✅ Valid
CHOWDHYA BURIA MASUMIA ALIM MADRASHA,22.3650436,90.4699572,✅ Valid
MARICH BUNIA SALAHIA DAKHIL MADRASHA,22.2248632,90.4547503,✅ Valid
PUKURJANA D.U.S.A ALIM MADRASHA,22.4080132,90.297229,✅ Valid
BAZAR GHONA AMENIA FAZIL MADRASHA,22.2248632,90.4547503,✅ Valid
JAINKATHI A.K.M ISLAMIA DAKHIL MADRASHA,22.3434699,90.4043335,✅ Valid
PURBA BADURA ALIM MADRASHA,22.3650436,90.4699572,✅ Valid
MARICHBUNIA ISLAMIA NASARIA ALIM MADRASAH,22.3650436,90.4699572,✅ Valid
LOHALIA ISLAMIA FAZIL MADRASHA,22.3988562,90.3983829,✅ Valid
PURBA JAINKATHI SHALEHIA DAKHIL MADRASAH,22.3649255,90.345096,✅ Valid
